zipcode clean,neighbourhood clean,city,state,zipcode,latitude,longitude,room_type,price,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped
90033,Boyle Heights,Los Angeles,CA,90033,34.04945317,-118.1993705,Private room,$59.00 ,,27,57,87,87,4/2/2017
90033,Boyle Heights,Los Angeles,CA,90033,34.05472545,-118.2111912,Private room,$49.00 ,,29,59,89,364,4/2/2017
90033,Boyle Heights,Los Angeles,CA,90033,34.04783598,-118.2217664,Private room,$55.00 ,,7,15,27,221,4/2/2017
90063,East Los Angeles,Los Angeles,CA,90063,34.04925074,-118.1952721,Entire home/apt,$89.00 ,,14,39,67,153,4/2/2017
90023,Boyle Heights,Los Angeles,CA,90023,34.03738885,-118.2229915,Entire home/apt,$96.00 ,,29,59,89,179,4/2/2017
90033,Boyle Heights,Los Angeles,CA,90033,34.05342823,-118.2193797,Shared room,$25.00 ,,30,60,90,365,4/2/2017
90023,Boyle Heights,Los Angeles,CA,90023,34.02720673,-118.2083395,Entire home/apt,$110.00 ,,18,38,68,324,4/2/2017
90063,East Los Angeles,Los Angeles,CA,90063,34.04739204,-118.1971031,Private room,$43.00 ,,20,50,80,355,4/2/2017
90033,Boyle Heights,Los Angeles,CA,90033,34.05430193,-118.2191962,Shared room,$25.00 ,,25,55,85,85,4/2/2017
90033,Boyle Heights,Los Angeles,CA,90033,34.042438,-118.2209583,Entire home/apt,$130.00 ,,0,0,0,0,4/2/2017
90033,Boyle Heights,Los Angeles,CA,90033,34.04391836,-118.2051578,Entire home/apt,$73.00 ,,26,56,86,361,4/2/2017
90023,Boyle Heights,Los Angeles,CA,90023,34.01958943,-118.2130683,Private room,$75.00 ,,29,59,89,178,4/2/2017
91008,Bradbury,Bradbury,CA,91008,34.14543281,-117.9627529,Entire home/apt,"$1,200.00 ",,24,54,84,359,4/3/2017
91008,Bradbury,Bradbury,CA,91008,34.14781274,-117.9706198,Private room,$65.00 ,,24,54,58,149,4/2/2017
91008,Bradbury,Bradbury,CA,91008,34.14803364,-117.9716127,Private room,$65.00 ,,24,50,54,145,4/2/2017
91008,Bradbury,Bradbury,CA,91008,34.14628307,-117.9720745,Private room,$65.00 ,,24,54,58,149,4/2/2017
91008,Bradbury,Bradbury,CA,91008,34.14670046,-117.9719782,Private room,$69.00 ,,24,54,58,149,4/2/2017
91008,Bradbury,Bradbury,CA,91008,34.14754461,-117.9698989,Private room,$67.00 ,,24,54,58,149,4/2/2017
91008,Bradbury,Bradbury,CA,91008,34.1516512,-117.9836408,Private room,$120.00 ,,30,60,90,365,4/2/2017
90011,Historic South-Central,Los Angeles,CA,90011,34.00407991,-118.2536385,Shared room,$100.00 ,,30,60,90,365,4/2/2017
90011,Historic South-Central,Los Angeles,CA,90011,34.00422823,-118.253231,Private room,$90.00 ,,29,59,89,364,4/2/2017
90011,Historic South-Central,Los Angeles,CA,90011,34.00536656,-118.2529913,Private room,$90.00 ,,30,60,90,365,4/2/2017
90011,Historic South-Central,Los Angeles,CA,90011,34.00532885,-118.2535296,Private room,$100.00 ,,29,59,89,364,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.04600489,-118.4685949,Entire home/apt,$209.00 ,,11,32,54,322,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05516339,-118.4674522,Entire home/apt,$149.00 ,,0,0,0,0,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.04824174,-118.4640037,Entire home/apt,$85.00 ,,3,3,15,15,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.05102702,-118.4664094,Entire home/apt,$101.00 ,,0,0,0,0,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.04749725,-118.4657338,Entire home/apt,$180.00 ,,30,60,90,365,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05326186,-118.4637087,Entire home/apt,$379.00 ,,2,18,29,101,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05961923,-118.4769404,Entire home/apt,"$2,600.00 ",,0,0,0,244,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05197117,-118.4664382,Entire home/apt,$212.00 ,,16,46,76,351,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.04923085,-118.4644309,Entire home/apt,$199.00 ,,28,58,80,354,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.06328944,-118.4696551,Entire home/apt,$155.00 ,,9,39,69,130,4/3/2017
90025,Sawtelle,Los Angeles,CA,90025,34.05113277,-118.46098,Private room,$55.00 ,,22,45,75,148,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.04915207,-118.4639118,Entire home/apt,$120.00 ,,0,11,11,257,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.05087569,-118.4658616,Shared room,$37.00 ,,30,60,90,179,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.05064982,-118.4668583,Entire home/apt,$129.00 ,,12,39,44,315,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.05408601,-118.4669694,Entire home/apt,$275.00 ,,0,0,0,0,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.06835114,-118.4646281,Entire home/apt,$600.00 ,,0,5,12,240,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.06310261,-118.4747313,Entire home/apt,$125.00 ,,24,52,80,80,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.08621378,-118.475318,Private room,$60.00 ,,30,60,90,120,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.04567885,-118.4717875,Entire home/apt,$100.00 ,,0,17,47,322,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.0495483,-118.4700514,Entire home/apt,$137.00 ,,0,0,12,287,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.06888102,-118.4958543,Entire home/apt,"$2,000.00 ",,0,0,8,283,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.06635689,-118.4769969,Entire home/apt,"$1,140.00 ",,28,58,83,357,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.05063407,-118.4648389,Entire home/apt,$125.00 ,,0,0,0,0,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.06195051,-118.4705706,Shared room,$135.00 ,,0,0,0,0,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.04701025,-118.465109,Entire home/apt,$130.00 ,,12,42,72,161,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.05466837,-118.4669443,Entire home/apt,$235.00 ,,0,0,0,0,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.04926821,-118.4672846,Private room,$75.00 ,,6,17,43,43,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.06158641,-118.4689527,Private room,$85.00 ,,0,0,0,153,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.05517651,-118.4669755,Entire home/apt,$350.00 ,,30,60,90,365,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.05184193,-118.4668288,Private room,$140.00 ,,30,60,90,365,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.04431969,-118.4695799,Entire home/apt,$185.00 ,,0,0,0,0,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.04346483,-118.469909,Entire home/apt,$100.00 ,,9,24,24,24,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.05223861,-118.4686372,Private room,$68.00 ,,11,41,68,306,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.05013133,-118.4677297,Private room,$51.00 ,,0,0,0,0,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.06411035,-118.4599267,Entire home/apt,$150.00 ,,21,49,79,337,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.0501699,-118.464555,Private room,$60.00 ,,0,0,0,0,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.05241129,-118.4670896,Private room,$85.00 ,,0,11,41,132,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.0465391,-118.4861,Entire home/apt,$150.00 ,,17,43,63,310,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.05590643,-118.4794061,Private room,$250.00 ,,30,60,89,89,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.05732679,-118.4659427,Private room,$80.00 ,,12,33,48,65,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.04971062,-118.4662529,Private room,$99.00 ,,8,8,8,8,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.04984456,-118.461029,Private room,$79.00 ,,10,27,48,323,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.04341847,-118.4692027,Private room,$45.00 ,,30,60,90,365,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.05118419,-118.4603663,Entire home/apt,$400.00 ,,29,59,89,364,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05716033,-118.4652961,Entire home/apt,$200.00 ,,14,44,73,317,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.04897465,-118.4648049,Private room,$85.00 ,,1,5,33,122,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.06006222,-118.4697525,Entire home/apt,$125.00 ,,13,43,73,80,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.08217418,-118.5066319,Entire home/apt,"$1,990.00 ",,30,60,89,155,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.05032423,-118.4630021,Entire home/apt,$136.00 ,,21,51,81,356,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.06347765,-118.4905281,Entire home/apt,$250.00 ,,29,59,89,364,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05081131,-118.4625131,Private room,$90.00 ,,0,0,0,0,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05151165,-118.4699392,Entire home/apt,$222.00 ,,0,0,0,0,4/2/2017
90402,Santa Monica,Santa Monica,CA,90402,34.04220733,-118.4835939,Entire home/apt,$325.00 ,,2,8,11,38,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.13054506,-118.4915822,Entire home/apt,$120.00 ,,3,31,61,151,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.04331132,-118.4698397,Entire home/apt,$169.00 ,,30,58,84,169,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.07165564,-118.4693523,Private room,$209.00 ,,30,60,90,365,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.04355909,-118.4696346,Private room,$45.00 ,,30,60,90,365,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.0499193,-118.4614213,Entire home/apt,$126.00 ,,15,39,69,344,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.0784585,-118.4787395,Entire home/apt,$630.00 ,,6,36,66,66,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.0506786,-118.463678,Private room,$87.00 ,,30,60,90,365,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.06789752,-118.4776663,Entire home/apt,"$1,000.00 ",,0,0,30,305,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05070578,-118.4647038,Private room,$57.00 ,,19,49,79,169,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.04809877,-118.4646411,Shared room,$42.00 ,,0,0,0,0,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.0489049,-118.4654822,Entire home/apt,$120.00 ,,3,26,53,77,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.04698127,-118.4655892,Entire home/apt,$96.00 ,,22,22,22,22,4/3/2017
90025,Sawtelle,Los Angeles,CA,90025,34.04252033,-118.4715002,Private room,$59.00 ,,30,60,90,365,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.04794535,-118.4763189,Private room,$79.00 ,,1,31,61,336,4/2/2017
90025,Sawtelle,Los Angeles,CA,90025,34.04812031,-118.4629924,Private room,$80.00 ,,29,59,89,179,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05702215,-118.4652324,Entire home/apt,$135.00 ,,6,12,35,310,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.05537046,-118.4682152,Shared room,$50.00 ,,0,0,0,0,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.0457608,-118.4672216,Private room,$80.00 ,,0,0,0,0,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.04905708,-118.4628554,Entire home/apt,$150.00 ,,0,0,0,0,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05238623,-118.4695006,Private room,$65.00 ,,6,26,45,135,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05055752,-118.4626959,Entire home/apt,$279.00 ,,25,55,85,360,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.04982947,-118.4629294,Private room,$64.00 ,,0,0,0,0,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.0493107,-118.4658575,Entire home/apt,$129.00 ,,1,29,57,332,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.07209158,-118.4988341,Private room,$85.00 ,,0,0,0,0,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.07490385,-118.4842997,Entire home/apt,$780.00 ,,0,0,0,0,4/3/2017
90049,Brentwood,Los Angeles,CA,90049,34.04720023,-118.4657816,Entire home/apt,$200.00 ,,0,0,0,275,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.06460572,-118.4934958,Entire home/apt,$570.00 ,,14,40,51,271,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.04881186,-118.4697761,Entire home/apt,$120.00 ,,0,0,0,0,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.04910378,-118.4700261,Private room,$75.00 ,,14,44,74,74,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05698632,-118.467176,Private room,$130.00 ,,0,0,0,0,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.04881533,-118.4629147,Private room,$99.00 ,,29,59,89,364,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.04923447,-118.4669405,Entire home/apt,$140.00 ,,4,34,64,339,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05675764,-118.4671118,Private room,$59.00 ,,0,26,56,331,4/2/2017
90049,Brentwood,Santa Monica,CA,90049,34.04252642,-118.4831133,Private room,$89.00 ,,26,56,86,361,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05339885,-118.4695137,Entire home/apt,$98.00 ,,0,0,0,0,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05064541,-118.4679839,Private room,$70.00 ,,0,1,31,306,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05706007,-118.4669696,Entire home/apt,$175.00 ,,18,48,49,49,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05182059,-118.4654008,Private room,$79.00 ,,3,5,5,5,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.04787297,-118.4691979,Entire home/apt,$199.00 ,,4,10,23,56,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05959071,-118.4778237,Entire home/apt,$114.00 ,,1,8,18,192,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05677634,-118.4670706,Entire home/apt,$180.00 ,,14,44,74,74,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.04709083,-118.4657804,Private room,$69.00 ,,0,0,0,62,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.04642969,-118.4764654,Private room,$64.00 ,,0,0,0,273,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.10322685,-118.484561,Entire home/apt,"$1,500.00 ",,29,59,89,364,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05883955,-118.4671015,Entire home/apt,$110.00 ,,4,8,10,187,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.04998307,-118.4644559,Entire home/apt,$60.00 ,,0,0,12,12,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.0630221,-118.4733186,Entire home/apt,$126.00 ,,21,51,70,327,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.06974155,-118.4659328,Entire home/apt,$200.00 ,,0,0,0,0,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.08115683,-118.4850912,Entire home/apt,$399.00 ,,23,53,83,358,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.07958445,-118.48815,Entire home/apt,$650.00 ,,28,58,88,363,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.04880283,-118.4640102,Private room,$78.00 ,,0,0,0,0,4/2/2017
90049,Brentwood,Brentwood,CA,90049,34.05074111,-118.465215,Shared room,$47.00 ,,30,60,90,365,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.06776776,-118.4643066,Entire home/apt,$155.00 ,,7,34,64,339,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.0443869,-118.4708686,Private room,$45.00 ,,16,46,76,351,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05797788,-118.4670212,Entire home/apt,$700.00 ,,27,57,87,177,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05797862,-118.4790935,Entire home/apt,$749.00 ,,25,55,82,168,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.0490975,-118.4705242,Entire home/apt,$150.00 ,,4,16,46,321,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05116206,-118.4641238,Entire home/apt,$55.00 ,,0,0,0,0,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.06158029,-118.4700118,Entire home/apt,$90.00 ,,22,22,22,22,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.0766226,-118.4816666,Entire home/apt,"$2,000.00 ",,29,59,89,364,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.0513382,-118.4604632,Private room,$55.00 ,,0,0,0,0,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.06031315,-118.4749594,Entire home/apt,$245.00 ,,0,0,0,0,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.0522498,-118.4678255,Entire home/apt,$175.00 ,,8,29,59,334,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.04887507,-118.4665439,Entire home/apt,$169.00 ,,0,25,52,324,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.04959846,-118.4633752,Private room,$100.00 ,,0,0,0,0,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.07844117,-118.4854414,Entire home/apt,$575.00 ,,30,60,90,365,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.0644864,-118.4716312,Entire home/apt,$161.00 ,,18,39,69,344,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.06527733,-118.4956391,Entire home/apt,"$1,650.00 ",,30,57,83,168,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05224392,-118.4693714,Private room,$65.00 ,,0,0,0,0,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.04448677,-118.470259,Private room,$70.00 ,,0,0,0,0,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.08110114,-118.5075661,Entire home/apt,$475.00 ,,24,52,82,354,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.0500828,-118.4679985,Private room,$70.00 ,,3,3,3,94,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.04686331,-118.4671357,Entire home/apt,$159.00 ,,2,11,40,260,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.08150951,-118.4849653,Entire home/apt,$375.00 ,,0,0,0,0,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05075857,-118.4674495,Entire home/apt,$115.00 ,,0,0,0,0,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.04646732,-118.4663999,Entire home/apt,$119.00 ,,0,0,0,28,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.04959904,-118.4680278,Entire home/apt,$98.00 ,,2,11,38,38,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05077854,-118.4615233,Entire home/apt,$185.00 ,,21,51,77,152,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.04609079,-118.4679761,Private room,$68.00 ,,13,13,25,195,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.06512291,-118.4713613,Entire home/apt,$125.00 ,,9,21,21,21,4/2/2017
90403,Santa Monica,Santa Monica,CA,90403,34.04209733,-118.4708091,Entire home/apt,$136.00 ,,3,12,12,101,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.06284654,-118.4691648,Private room,$64.00 ,,4,34,36,282,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05360688,-118.4643516,Entire home/apt,$170.00 ,,0,0,27,49,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05365955,-118.4625072,Entire home/apt,$99.00 ,,0,0,0,0,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.06665895,-118.4805462,Entire home/apt,$199.00 ,,0,0,0,0,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05752198,-118.4717721,Entire home/apt,$850.00 ,,23,53,64,325,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.04719298,-118.465055,Private room,$75.00 ,,30,60,90,90,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.07669729,-118.4816724,Entire home/apt,"$1,200.00 ",,28,58,88,363,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.07757245,-118.5113797,Private room,$170.00 ,,30,60,90,365,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.048792,-118.4889129,Entire home/apt,$129.00 ,,0,0,0,0,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05064114,-118.465637,Shared room,$27.00 ,,30,60,90,180,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05687652,-118.4649608,Entire home/apt,$102.00 ,,0,0,0,0,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05785641,-118.4654063,Private room,$65.00 ,,8,19,45,302,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.07039763,-118.4879752,Entire home/apt,$896.00 ,,22,43,73,163,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05032084,-118.4632243,Entire home/apt,$99.00 ,,0,0,0,0,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05031643,-118.4640962,Private room,$80.00 ,,29,59,89,364,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05787204,-118.4697314,Private room,$89.00 ,,29,59,89,179,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.04853632,-118.4674188,Private room,$99.00 ,,16,23,29,29,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05180518,-118.4660889,Entire home/apt,$295.00 ,,4,9,9,15,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05279439,-118.4619821,Private room,$120.00 ,,0,0,4,4,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.04303162,-118.4708426,Private room,$70.00 ,,30,58,84,169,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05026439,-118.4661989,Entire home/apt,$150.00 ,,1,26,26,272,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05756411,-118.4686127,Entire home/apt,$114.00 ,,25,55,85,360,4/2/2017
90404,Santa Monica,Santa Monica,CA,90404,34.04572524,-118.4804267,Private room,$150.00 ,,0,0,0,0,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05615173,-118.4664474,Private room,$65.00 ,,0,0,0,0,4/2/2017
90049,Brentwood,Brentwood,CA,90049,34.05551709,-118.4651438,Entire home/apt,$225.00 ,,29,43,73,348,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.04885126,-118.4668762,Entire home/apt,$115.00 ,,0,0,0,85,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.10425786,-118.502373,Private room,$100.00 ,,29,59,89,179,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.04923095,-118.4659891,Entire home/apt,$155.00 ,,17,25,40,274,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.06842457,-118.4986331,Entire home/apt,$395.00 ,,0,0,0,0,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.06462616,-118.4598638,Entire home/apt,$90.00 ,,12,42,72,347,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05208998,-118.464717,Private room,$99.00 ,,0,0,0,0,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.096011,-118.4800127,Private room,$60.00 ,,2,32,62,337,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05013654,-118.4611103,Private room,$79.00 ,,17,45,75,350,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05021984,-118.4683043,Private room,$65.00 ,,0,0,0,0,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05021403,-118.4625339,Entire home/apt,$159.00 ,,2,32,58,318,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.04829161,-118.4657901,Entire home/apt,$139.00 ,,30,60,90,365,4/2/2017
90403,Santa Monica,Santa Monica,CA,90403,34.04520439,-118.4798252,Private room,$130.00 ,,29,59,89,179,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.04835929,-118.4675548,Private room,$150.00 ,,0,0,0,0,4/2/2017
90049,Brentwood,Los Angeles,CA,90049,34.05609887,-118.4639918,Entire home/apt,$115.00 ,,0,8,8,8,4/2/2017
